question_id,ml_precision,ml_recall,ml_f1,w2v_precision,w2v_recall,w2v_f1,num_ml_distractors,num_w2v_distractors
high2390.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high20469.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high20469.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high20469.txt,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,3,0
high20469.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high14500.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high14500.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high14500.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high24231.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high24231.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high24231.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high24231.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high24231.txt,0.1111111111111111,0.05555555555555555,0.07407407407407407,0.0,0.0,0.0,3,0
high22059.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high22059.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high22059.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high22059.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high17547.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high17547.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high17547.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high6429.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high17056.txt,0.3333333333333333,0.041666666666666664,0.07407407407407407,0.0,0.0,0.0,3,0
high17056.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high17056.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high17056.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high7574.txt,0.16666666666666666,0.041666666666666664,0.06666666666666667,0.0,0.0,0.0,3,0
high7574.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high7574.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high9071.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high9071.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high9071.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high9071.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high9071.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high3527.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high3527.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high3527.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high3527.txt,0.1111111111111111,0.027777777777777776,0.044444444444444446,0.0,0.0,0.0,3,0
high3527.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1481.txt,0.3333333333333333,0.05555555555555555,0.09523809523809523,0.0,0.0,0.0,3,0
high1481.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1481.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1481.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high10570.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high10570.txt,0.1111111111111111,0.041666666666666664,0.06060606060606061,0.0,0.0,0.0,3,0
high10570.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high10570.txt,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0,3,0
high10570.txt,0.1111111111111111,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,3,0
high12141.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high12141.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high9516.txt,0.1111111111111111,0.05555555555555555,0.07407407407407407,0.0,0.0,0.0,3,0
high9516.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high9516.txt,0.1111111111111111,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,3,0
high9516.txt,0.1111111111111111,0.047619047619047616,0.06666666666666667,0.0,0.0,0.0,3,0
high9543.txt,0.16666666666666666,0.047619047619047616,0.07407407407407408,0.0,0.0,0.0,3,0
high9543.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high15182.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
